transaction_id,date,store_id,product_id,units_sold,unit_price,total_revenue
TXN002954,2026-07-12,STR001,PRD011,9,16.99,152.91
TXN002955,2026-07-12,STR001,PRD012,6,119.99,719.94
TXN002956,2026-07-12,STR001,PRD013,8,9.99,79.92
TXN002957,2026-07-12,STR001,PRD014,6,44.99,269.94
TXN002958,2026-07-12,STR001,PRD015,9,34.99,314.91
TXN002959,2026-07-12,STR001,PRD016,16,13.99,223.84
TXN002960,2026-07-12,STR001,PRD017,15,22.99,344.85
TXN002961,2026-07-12,STR001,PRD018,16,4.99,79.84
TXN002962,2026-07-12,STR001,PRD019,16,10.99,175.84
TXN002963,2026-07-12,STR001,PRD020,11,14.99,164.89
TXN002964,2026-07-12,STR001,PRD021,6,12.99,77.94
TXN002965,2026-07-12,STR001,PRD022,9,32.99,296.91
TXN002966,2026-07-12,STR001,PRD023,10,24.99,249.9
TXN002967,2026-07-12,STR001,PRD024,6,27.99,167.94
TXN002968,2026-07-12,STR001,PRD025,14,42.99,601.86
TXN002969,2026-07-12,STR002,PRD001,6,49.99,299.94
TXN002970,2026-07-12,STR002,PRD002,5,89.99,449.95
TXN002971,2026-07-12,STR002,PRD003,5,179.99,899.95
TXN002972,2026-07-12,STR002,PRD004,2,34.99,69.98
TXN002973,2026-07-12,STR002,PRD006,8,24.99,199.92
TXN002974,2026-07-12,STR002,PRD007,4,39.99,159.96
TXN002975,2026-07-12,STR002,PRD008,6,79.99,479.94
TXN002976,2026-07-12,STR002,PRD009,6,19.99,119.94
TXN002977,2026-07-12,STR002,PRD010,1,219.99,219.99
TXN002978,2026-07-12,STR002,PRD011,12,16.99,203.88
TXN002979,2026-07-12,STR002,PRD013,6,9.99,59.94
TXN002980,2026-07-12,STR002,PRD014,9,44.99,404.91
TXN002981,2026-07-12,STR002,PRD015,8,34.99,279.92
TXN002982,2026-07-12,STR002,PRD016,19,13.99,265.81
TXN002983,2026-07-12,STR002,PRD017,20,22.99,459.8
TXN002984,2026-07-12,STR002,PRD018,19,4.99,94.81
TXN002985,2026-07-12,STR002,PRD019,3,10.99,32.97
TXN002986,2026-07-12,STR002,PRD020,18,14.99,269.82
TXN002987,2026-07-12,STR002,PRD021,6,12.99,77.94
TXN002988,2026-07-12,STR002,PRD022,10,32.99,329.9
TXN002989,2026-07-12,STR002,PRD023,12,24.99,299.88
TXN002990,2026-07-12,STR002,PRD024,6,27.99,167.94
TXN002991,2026-07-12,STR002,PRD025,7,42.99,300.93
TXN002992,2026-07-12,STR003,PRD001,2,49.99,99.98
TXN002993,2026-07-12,STR003,PRD002,6,89.99,539.94
TXN002994,2026-07-12,STR003,PRD004,5,34.99,174.95
TXN002995,2026-07-12,STR003,PRD005,5,329.99,1649.95
TXN002996,2026-07-12,STR003,PRD006,5,24.99,124.95
TXN002997,2026-07-12,STR003,PRD007,9,39.99,359.91
TXN002998,2026-07-12,STR003,PRD008,5,79.99,399.95
TXN002999,2026-07-12,STR003,PRD009,8,19.99,159.92
TXN003000,2026-07-12,STR003,PRD010,8,219.99,1759.92
TXN003001,2026-07-12,STR003,PRD011,6,16.99,101.94
TXN003002,2026-07-12,STR003,PRD012,11,119.99,1319.89
TXN003003,2026-07-12,STR003,PRD013,8,9.99,79.92
TXN003004,2026-07-12,STR003,PRD014,5,44.99,224.95
TXN003005,2026-07-12,STR003,PRD015,5,34.99,174.95
TXN003006,2026-07-12,STR003,PRD016,14,13.99,195.86
TXN003007,2026-07-12,STR003,PRD017,20,22.99,459.8
TXN003008,2026-07-12,STR003,PRD018,16,4.99,79.84
TXN003009,2026-07-12,STR003,PRD019,19,10.99,208.81
TXN003010,2026-07-12,STR003,PRD020,11,14.99,164.89
TXN003011,2026-07-12,STR003,PRD021,8,12.99,103.92
TXN003012,2026-07-12,STR003,PRD022,9,32.99,296.91
TXN003013,2026-07-12,STR003,PRD023,14,24.99,349.86
TXN003014,2026-07-12,STR003,PRD024,8,27.99,223.92
TXN003015,2026-07-12,STR003,PRD025,6,42.99,257.94
TXN003016,2026-07-13,STR001,PRD001,5,49.99,249.95
TXN003017,2026-07-13,STR001,PRD002,3,89.99,269.97
TXN003018,2026-07-13,STR001,PRD004,4,34.99,139.96
TXN003019,2026-07-13,STR001,PRD006,5,24.99,124.95
TXN003020,2026-07-13,STR001,PRD007,6,39.99,239.94
TXN003021,2026-07-13,STR001,PRD008,8,79.99,639.92
TXN003022,2026-07-13,STR001,PRD009,5,19.99,99.95
TXN003023,2026-07-13,STR001,PRD010,5,219.99,1099.95
TXN003024,2026-07-13,STR001,PRD011,6,16.99,101.94
TXN003025,2026-07-13,STR001,PRD012,5,119.99,599.95
TXN003026,2026-07-13,STR001,PRD013,5,9.99,49.95
TXN003027,2026-07-13,STR001,PRD014,5,44.99,224.95
TXN003028,2026-07-13,STR001,PRD015,10,34.99,349.9
TXN003029,2026-07-13,STR001,PRD016,9,13.99,125.91
TXN003030,2026-07-13,STR001,PRD017,10,22.99,229.9
TXN003031,2026-07-13,STR001,PRD018,13,4.99,64.87
TXN003032,2026-07-13,STR001,PRD019,10,10.99,109.9
TXN003033,2026-07-13,STR001,PRD020,15,14.99,224.85
TXN003034,2026-07-13,STR001,PRD021,12,12.99,155.88
TXN003035,2026-07-13,STR001,PRD022,10,32.99,329.9
TXN003036,2026-07-13,STR001,PRD023,11,24.99,274.89
TXN003037,2026-07-13,STR001,PRD024,6,27.99,167.94
TXN003038,2026-07-13,STR001,PRD025,10,42.99,429.9
TXN003039,2026-07-13,STR002,PRD001,3,49.99,149.97
TXN003040,2026-07-13,STR002,PRD002,5,89.99,449.95
TXN003041,2026-07-13,STR002,PRD003,4,179.99,719.96
TXN003042,2026-07-13,STR002,PRD004,5,34.99,174.95
TXN003043,2026-07-13,STR002,PRD005,19,329.99,6269.81
TXN003044,2026-07-13,STR002,PRD006,3,24.99,74.97
TXN003045,2026-07-13,STR002,PRD007,3,39.99,119.97
TXN003046,2026-07-13,STR002,PRD008,4,79.99,319.96
TXN003047,2026-07-13,STR002,PRD009,8,19.99,159.92
TXN003048,2026-07-13,STR002,PRD010,5,219.99,1099.95
TXN003049,2026-07-13,STR002,PRD011,10,16.99,169.9
TXN003050,2026-07-13,STR002,PRD013,8,9.99,79.92
TXN003051,2026-07-13,STR002,PRD014,4,44.99,179.96
TXN003052,2026-07-13,STR002,PRD015,5,34.99,174.95
TXN003053,2026-07-13,STR002,PRD016,13,13.99,181.87
TXN003054,2026-07-13,STR002,PRD017,10,22.99,229.9
TXN003055,2026-07-13,STR002,PRD018,13,4.99,64.87
TXN003056,2026-07-13,STR002,PRD019,11,10.99,120.89
TXN003057,2026-07-13,STR002,PRD020,13,14.99,194.87
TXN003058,2026-07-13,STR002,PRD021,5,12.99,64.95
TXN003059,2026-07-13,STR002,PRD022,9,32.99,296.91
TXN003060,2026-07-13,STR002,PRD023,7,24.99,174.93
TXN003061,2026-07-13,STR002,PRD024,5,27.99,139.95
TXN003062,2026-07-13,STR002,PRD025,11,42.99,472.89
TXN003063,2026-07-13,STR003,PRD001,5,49.99,249.95
TXN003064,2026-07-13,STR003,PRD002,6,89.99,539.94
TXN003065,2026-07-13,STR003,PRD004,6,34.99,209.94
TXN003066,2026-07-13,STR003,PRD006,3,24.99,74.97
TXN003067,2026-07-13,STR003,PRD007,6,39.99,239.94
TXN003068,2026-07-13,STR003,PRD008,3,79.99,239.97
TXN003069,2026-07-13,STR003,PRD009,4,19.99,79.96
TXN003070,2026-07-13,STR003,PRD010,3,219.99,659.97
TXN003071,2026-07-13,STR003,PRD011,4,16.99,67.96
TXN003072,2026-07-13,STR003,PRD012,3,119.99,359.97
TXN003073,2026-07-13,STR003,PRD013,10,9.99,99.9
TXN003074,2026-07-13,STR003,PRD014,10,44.99,449.9
TXN003075,2026-07-13,STR003,PRD015,5,34.99,174.95
TXN003076,2026-07-13,STR003,PRD016,11,13.99,153.89
TXN003077,2026-07-13,STR003,PRD017,14,22.99,321.86
TXN003078,2026-07-13,STR003,PRD018,13,4.99,64.87
TXN003079,2026-07-13,STR003,PRD019,9,10.99,98.91
TXN003080,2026-07-13,STR003,PRD020,12,14.99,179.88
TXN003081,2026-07-13,STR003,PRD021,6,12.99,77.94
TXN003082,2026-07-13,STR003,PRD022,5,32.99,164.95
TXN003083,2026-07-13,STR003,PRD023,6,24.99,149.94
TXN003084,2026-07-13,STR003,PRD024,8,27.99,223.92
TXN003085,2026-07-13,STR003,PRD025,12,42.99,515.88
TXN003086,2026-07-14,STR001,PRD001,2,49.99,99.98
TXN003087,2026-07-14,STR001,PRD002,4,89.99,359.96
TXN003088,2026-07-14,STR001,PRD004,2,34.99,69.98
TXN003089,2026-07-14,STR001,PRD006,3,24.99,74.97
TXN003090,2026-07-14,STR001,PRD007,4,39.99,159.96
TXN003091,2026-07-14,STR001,PRD008,7,79.99,559.93
TXN003092,2026-07-14,STR001,PRD009,6,19.99,119.94
TXN003093,2026-07-14,STR001,PRD010,8,219.99,1759.92
TXN003094,2026-07-14,STR001,PRD011,7,16.99,118.93
TXN003095,2026-07-14,STR001,PRD012,7,119.99,839.93
TXN003096,2026-07-14,STR001,PRD013,4,9.99,39.96
TXN003097,2026-07-14,STR001,PRD014,7,44.99,314.93
TXN003098,2026-07-14,STR001,PRD015,9,34.99,314.91
TXN003099,2026-07-14,STR001,PRD016,14,13.99,195.86
TXN003100,2026-07-14,STR001,PRD017,10,22.99,229.9
TXN003101,2026-07-14,STR001,PRD018,15,4.99,74.85
TXN003102,2026-07-14,STR001,PRD019,10,10.99,109.9
TXN003103,2026-07-14,STR001,PRD020,12,14.99,179.88
TXN003104,2026-07-14,STR001,PRD021,9,12.99,116.91
TXN003105,2026-07-14,STR001,PRD022,12,32.99,395.88
TXN003106,2026-07-14,STR001,PRD023,7,24.99,174.93
TXN003107,2026-07-14,STR001,PRD024,5,27.99,139.95
TXN003108,2026-07-14,STR001,PRD025,8,42.99,343.92
TXN003109,2026-07-14,STR002,PRD001,4,49.99,199.96
TXN003110,2026-07-14,STR002,PRD002,5,89.99,449.95
TXN003111,2026-07-14,STR002,PRD003,5,179.99,899.95
TXN003112,2026-07-14,STR002,PRD004,6,34.99,209.94
TXN003113,2026-07-14,STR002,PRD005,16,329.99,5279.84
TXN003114,2026-07-14,STR002,PRD006,3,24.99,74.97
TXN003115,2026-07-14,STR002,PRD007,5,39.99,199.95
TXN003116,2026-07-14,STR002,PRD008,6,79.99,479.94
TXN003117,2026-07-14,STR002,PRD009,4,19.99,79.96
TXN003118,2026-07-14,STR002,PRD010,4,219.99,879.96
TXN003119,2026-07-14,STR002,PRD011,9,16.99,152.91
TXN003120,2026-07-14,STR002,PRD013,8,9.99,79.92
TXN003121,2026-07-14,STR002,PRD014,5,44.99,224.95
TXN003122,2026-07-14,STR002,PRD015,9,34.99,314.91
TXN003123,2026-07-14,STR002,PRD016,16,13.99,223.84
TXN003124,2026-07-14,STR002,PRD017,8,22.99,183.92
TXN003125,2026-07-14,STR002,PRD018,18,4.99,89.82
TXN003126,2026-07-14,STR002,PRD019,13,10.99,142.87
TXN003127,2026-07-14,STR002,PRD020,15,14.99,224.85
TXN003128,2026-07-14,STR002,PRD021,12,12.99,155.88
TXN003129,2026-07-14,STR002,PRD022,10,32.99,329.9
TXN003130,2026-07-14,STR002,PRD023,10,24.99,249.9
TXN003131,2026-07-14,STR002,PRD024,11,27.99,307.89
TXN003132,2026-07-14,STR002,PRD025,9,42.99,386.91
TXN003133,2026-07-14,STR003,PRD001,3,49.99,149.97
TXN003134,2026-07-14,STR003,PRD002,2,89.99,179.98
TXN003135,2026-07-14,STR003,PRD004,6,34.99,209.94
TXN003136,2026-07-14,STR003,PRD006,3,24.99,74.97
TXN003137,2026-07-14,STR003,PRD007,5,39.99,199.95
TXN003138,2026-07-14,STR003,PRD008,3,79.99,239.97
TXN003139,2026-07-14,STR003,PRD009,6,19.99,119.94
TXN003140,2026-07-14,STR003,PRD010,7,219.99,1539.93
TXN003141,2026-07-14,STR003,PRD011,6,16.99,101.94
TXN003142,2026-07-14,STR003,PRD012,10,119.99,1199.9
TXN003143,2026-07-14,STR003,PRD013,8,9.99,79.92
TXN003144,2026-07-14,STR003,PRD014,5,44.99,224.95
TXN003145,2026-07-14,STR003,PRD015,4,34.99,139.96
TXN003146,2026-07-14,STR003,PRD016,11,13.99,153.89
TXN003147,2026-07-14,STR003,PRD017,11,22.99,252.89
TXN003148,2026-07-14,STR003,PRD018,12,4.99,59.88
TXN003149,2026-07-14,STR003,PRD019,16,10.99,175.84
TXN003150,2026-07-14,STR003,PRD020,8,14.99,119.92
TXN003151,2026-07-14,STR003,PRD021,8,12.99,103.92
TXN003152,2026-07-14,STR003,PRD022,2,32.99,65.98
TXN003153,2026-07-14,STR003,PRD023,10,24.99,249.9
TXN003154,2026-07-14,STR003,PRD024,7,27.99,195.93
TXN003155,2026-07-14,STR003,PRD025,7,42.99,300.93
TXN003156,2026-07-15,STR001,PRD001,3,49.99,149.97
TXN003157,2026-07-15,STR001,PRD002,6,89.99,539.94
TXN003158,2026-07-15,STR001,PRD004,4,34.99,139.96
TXN003159,2026-07-15,STR001,PRD005,24,329.99,7919.76
TXN003160,2026-07-15,STR001,PRD006,3,24.99,74.97
TXN003161,2026-07-15,STR001,PRD007,8,39.99,319.92
TXN003162,2026-07-15,STR001,PRD008,8,79.99,639.92
TXN003163,2026-07-15,STR001,PRD009,5,19.99,99.95
TXN003164,2026-07-15,STR001,PRD010,1,219.99,219.99
TXN003165,2026-07-15,STR001,PRD011,8,16.99,135.92
TXN003166,2026-07-15,STR001,PRD012,5,119.99,599.95
TXN003167,2026-07-15,STR001,PRD013,8,9.99,79.92
TXN003168,2026-07-15,STR001,PRD014,5,44.99,224.95
TXN003169,2026-07-15,STR001,PRD015,10,34.99,349.9
TXN003170,2026-07-15,STR001,PRD016,15,13.99,209.85
TXN003171,2026-07-15,STR001,PRD017,16,22.99,367.84
TXN003172,2026-07-15,STR001,PRD018,16,4.99,79.84
TXN003173,2026-07-15,STR001,PRD019,10,10.99,109.9
TXN003174,2026-07-15,STR001,PRD020,3,14.99,44.97
TXN003175,2026-07-15,STR001,PRD021,6,12.99,77.94
TXN003176,2026-07-15,STR001,PRD022,8,32.99,263.92
TXN003177,2026-07-15,STR001,PRD023,8,24.99,199.92
TXN003178,2026-07-15,STR001,PRD024,5,27.99,139.95
TXN003179,2026-07-15,STR001,PRD025,12,42.99,515.88
TXN003180,2026-07-15,STR002,PRD001,2,49.99,99.98
TXN003181,2026-07-15,STR002,PRD002,4,89.99,359.96
TXN003182,2026-07-15,STR002,PRD003,6,179.99,1079.94
TXN003183,2026-07-15,STR002,PRD004,3,34.99,104.97
TXN003184,2026-07-15,STR002,PRD006,5,24.99,124.95
TXN003185,2026-07-15,STR002,PRD007,8,39.99,319.92
TXN003186,2026-07-15,STR002,PRD008,4,79.99,319.96
TXN003187,2026-07-15,STR002,PRD009,5,19.99,99.95
TXN003188,2026-07-15,STR002,PRD010,3,219.99,659.97
TXN003189,2026-07-15,STR002,PRD011,4,16.99,67.96
TXN003190,2026-07-15,STR002,PRD012,1,119.99,119.99
TXN003191,2026-07-15,STR002,PRD013,9,9.99,89.91
TXN003192,2026-07-15,STR002,PRD014,5,44.99,224.95
TXN003193,2026-07-15,STR002,PRD015,10,34.99,349.9
TXN003194,2026-07-15,STR002,PRD016,9,13.99,125.91
TXN003195,2026-07-15,STR002,PRD017,16,22.99,367.84
TXN003196,2026-07-15,STR002,PRD018,13,4.99,64.87
TXN003197,2026-07-15,STR002,PRD019,13,10.99,142.87
TXN003198,2026-07-15,STR002,PRD020,14,14.99,209.86
TXN003199,2026-07-15,STR002,PRD021,6,12.99,77.94
TXN003200,2026-07-15,STR002,PRD022,9,32.99,296.91
TXN003201,2026-07-15,STR002,PRD023,9,24.99,224.91
TXN003202,2026-07-15,STR002,PRD024,7,27.99,195.93
TXN003203,2026-07-15,STR002,PRD025,11,42.99,472.89
TXN003204,2026-07-15,STR003,PRD001,5,49.99,249.95
TXN003205,2026-07-15,STR003,PRD002,4,89.99,359.96
TXN003206,2026-07-15,STR003,PRD004,6,34.99,209.94
TXN003207,2026-07-15,STR003,PRD005,24,329.99,7919.76
TXN003208,2026-07-15,STR003,PRD006,4,24.99,99.96
TXN003209,2026-07-15,STR003,PRD007,8,39.99,319.92
TXN003210,2026-07-15,STR003,PRD008,7,79.99,559.93
TXN003211,2026-07-15,STR003,PRD009,4,19.99,79.96
TXN003212,2026-07-15,STR003,PRD010,6,219.99,1319.94
TXN003213,2026-07-15,STR003,PRD011,6,16.99,101.94
TXN003214,2026-07-15,STR003,PRD012,9,119.99,1079.91
TXN003215,2026-07-15,STR003,PRD013,6,9.99,59.94
TXN003216,2026-07-15,STR003,PRD014,5,44.99,224.95
TXN003217,2026-07-15,STR003,PRD015,5,34.99,174.95
TXN003218,2026-07-15,STR003,PRD016,8,13.99,111.92
TXN003219,2026-07-15,STR003,PRD017,14,22.99,321.86
TXN003220,2026-07-15,STR003,PRD018,8,4.99,39.92
TXN003221,2026-07-15,STR003,PRD019,10,10.99,109.9
TXN003222,2026-07-15,STR003,PRD020,13,14.99,194.87
TXN003223,2026-07-15,STR003,PRD021,8,12.99,103.92
TXN003224,2026-07-15,STR003,PRD022,6,32.99,197.94
TXN003225,2026-07-15,STR003,PRD023,12,24.99,299.88
TXN003226,2026-07-15,STR003,PRD024,7,27.99,195.93
TXN003227,2026-07-15,STR003,PRD025,10,42.99,429.9
TXN003228,2026-07-16,STR001,PRD001,2,49.99,99.98
TXN003229,2026-07-16,STR001,PRD002,3,89.99,269.97
TXN003230,2026-07-16,STR001,PRD004,4,34.99,139.96
TXN003231,2026-07-16,STR001,PRD005,11,329.99,3629.89
TXN003232,2026-07-16,STR001,PRD006,3,24.99,74.97
TXN003233,2026-07-16,STR001,PRD007,8,39.99,319.92
TXN003234,2026-07-16,STR001,PRD008,5,79.99,399.95
TXN003235,2026-07-16,STR001,PRD009,8,19.99,159.92
TXN003236,2026-07-16,STR001,PRD010,5,219.99,1099.95
TXN003237,2026-07-16,STR001,PRD011,7,16.99,118.93
TXN003238,2026-07-16,STR001,PRD012,4,119.99,479.96
TXN003239,2026-07-16,STR001,PRD013,6,9.99,59.94
TXN003240,2026-07-16,STR001,PRD014,5,44.99,224.95
TXN003241,2026-07-16,STR001,PRD015,5,34.99,174.95
TXN003242,2026-07-16,STR001,PRD016,9,13.99,125.91
TXN003243,2026-07-16,STR001,PRD017,13,22.99,298.87
TXN003244,2026-07-16,STR001,PRD018,16,4.99,79.84
TXN003245,2026-07-16,STR001,PRD019,9,10.99,98.91
TXN003246,2026-07-16,STR001,PRD020,8,14.99,119.92
TXN003247,2026-07-16,STR001,PRD021,5,12.99,64.95
TXN003248,2026-07-16,STR001,PRD022,11,32.99,362.89
TXN003249,2026-07-16,STR001,PRD023,11,24.99,274.89
TXN003250,2026-07-16,STR001,PRD024,7,27.99,195.93
TXN003251,2026-07-16,STR001,PRD025,12,42.99,515.88
TXN003252,2026-07-16,STR002,PRD001,4,49.99,199.96
TXN003253,2026-07-16,STR002,PRD002,6,89.99,539.94
TXN003254,2026-07-16,STR002,PRD003,5,179.99,899.95
TXN003255,2026-07-16,STR002,PRD004,2,34.99,69.98
TXN003256,2026-07-16,STR002,PRD005,22,329.99,7259.78
TXN003257,2026-07-16,STR002,PRD006,7,24.99,174.93
TXN003258,2026-07-16,STR002,PRD007,8,39.99,319.92
TXN003259,2026-07-16,STR002,PRD008,4,79.99,319.96
TXN003260,2026-07-16,STR002,PRD009,4,19.99,79.96
TXN003261,2026-07-16,STR002,PRD010,6,219.99,1319.94
TXN003262,2026-07-16,STR002,PRD011,10,16.99,169.9
TXN003263,2026-07-16,STR002,PRD013,6,9.99,59.94
TXN003264,2026-07-16,STR002,PRD014,4,44.99,179.96
TXN003265,2026-07-16,STR002,PRD015,6,34.99,209.94
TXN003266,2026-07-16,STR002,PRD016,12,13.99,167.88
TXN003267,2026-07-16,STR002,PRD017,9,22.99,206.91
TXN003268,2026-07-16,STR002,PRD018,13,4.99,64.87
TXN003269,2026-07-16,STR002,PRD019,13,10.99,142.87
TXN003270,2026-07-16,STR002,PRD020,14,14.99,209.86
TXN003271,2026-07-16,STR002,PRD021,7,12.99,90.93
TXN003272,2026-07-16,STR002,PRD022,6,32.99,197.94
TXN003273,2026-07-16,STR002,PRD023,6,24.99,149.94
TXN003274,2026-07-16,STR002,PRD024,10,27.99,279.9
TXN003275,2026-07-16,STR002,PRD025,11,42.99,472.89
TXN003276,2026-07-16,STR003,PRD001,2,49.99,99.98
TXN003277,2026-07-16,STR003,PRD002,5,89.99,449.95
TXN003278,2026-07-16,STR003,PRD004,3,34.99,104.97
TXN003279,2026-07-16,STR003,PRD005,6,329.99,1979.94
TXN003280,2026-07-16,STR003,PRD006,6,24.99,149.94
TXN003281,2026-07-16,STR003,PRD007,4,39.99,159.96
TXN003282,2026-07-16,STR003,PRD008,3,79.99,239.97
TXN003283,2026-07-16,STR003,PRD009,3,19.99,59.97
TXN003284,2026-07-16,STR003,PRD010,5,219.99,1099.95
TXN003285,2026-07-16,STR003,PRD011,5,16.99,84.95
TXN003286,2026-07-16,STR003,PRD012,7,119.99,839.93
TXN003287,2026-07-16,STR003,PRD013,9,9.99,89.91
TXN003288,2026-07-16,STR003,PRD014,8,44.99,359.92
TXN003289,2026-07-16,STR003,PRD015,9,34.99,314.91
TXN003290,2026-07-16,STR003,PRD016,16,13.99,223.84
TXN003291,2026-07-16,STR003,PRD017,12,22.99,275.88
TXN003292,2026-07-16,STR003,PRD018,12,4.99,59.88
TXN003293,2026-07-16,STR003,PRD019,9,10.99,98.91
TXN003294,2026-07-16,STR003,PRD020,11,14.99,164.89
TXN003295,2026-07-16,STR003,PRD021,6,12.99,77.94
TXN003296,2026-07-16,STR003,PRD022,5,32.99,164.95
TXN003297,2026-07-16,STR003,PRD023,11,24.99,274.89
TXN003298,2026-07-16,STR003,PRD024,12,27.99,335.88
TXN003299,2026-07-16,STR003,PRD025,7,42.99,300.93
TXN003300,2026-07-17,STR001,PRD001,2,49.99,99.98
TXN003301,2026-07-17,STR001,PRD002,4,89.99,359.96
TXN003302,2026-07-17,STR001,PRD004,5,34.99,174.95
TXN003303,2026-07-17,STR001,PRD006,5,24.99,124.95
TXN003304,2026-07-17,STR001,PRD007,8,39.99,319.92
TXN003305,2026-07-17,STR001,PRD008,8,79.99,639.92
TXN003306,2026-07-17,STR001,PRD009,7,19.99,139.93
TXN003307,2026-07-17,STR001,PRD010,6,219.99,1319.94
TXN003308,2026-07-17,STR001,PRD011,4,16.99,67.96
TXN003309,2026-07-17,STR001,PRD012,4,119.99,479.96
TXN003310,2026-07-17,STR001,PRD013,5,9.99,49.95
TXN003311,2026-07-17,STR001,PRD014,5,44.99,224.95
TXN003312,2026-07-17,STR001,PRD015,9,34.99,314.91
TXN003313,2026-07-17,STR001,PRD016,12,13.99,167.88
TXN003314,2026-07-17,STR001,PRD017,9,22.99,206.91
TXN003315,2026-07-17,STR001,PRD018,19,4.99,94.81
TXN003316,2026-07-17,STR001,PRD019,9,10.99,98.91
TXN003317,2026-07-17,STR001,PRD020,12,14.99,179.88
TXN003318,2026-07-17,STR001,PRD021,11,12.99,142.89
TXN003319,2026-07-17,STR001,PRD022,12,32.99,395.88
TXN003320,2026-07-17,STR001,PRD023,12,24.99,299.88
TXN003321,2026-07-17,STR001,PRD024,9,27.99,251.91
TXN003322,2026-07-17,STR001,PRD025,6,42.99,257.94
TXN003323,2026-07-17,STR002,PRD001,6,49.99,299.94
TXN003324,2026-07-17,STR002,PRD002,5,89.99,449.95
TXN003325,2026-07-17,STR002,PRD003,4,179.99,719.96
TXN003326,2026-07-17,STR002,PRD004,5,34.99,174.95
TXN003327,2026-07-17,STR002,PRD005,4,329.99,1319.96
TXN003328,2026-07-17,STR002,PRD006,6,24.99,149.94
TXN003329,2026-07-17,STR002,PRD007,3,39.99,119.97
TXN003330,2026-07-17,STR002,PRD008,5,79.99,399.95
TXN003331,2026-07-17,STR002,PRD009,6,19.99,119.94
TXN003332,2026-07-17,STR002,PRD010,5,219.99,1099.95
TXN003333,2026-07-17,STR002,PRD011,6,16.99,101.94
TXN003334,2026-07-17,STR002,PRD013,6,9.99,59.94
TXN003335,2026-07-17,STR002,PRD014,8,44.99,359.92
TXN003336,2026-07-17,STR002,PRD015,4,34.99,139.96
TXN003337,2026-07-17,STR002,PRD016,10,13.99,139.9
TXN003338,2026-07-17,STR002,PRD017,9,22.99,206.91
TXN003339,2026-07-17,STR002,PRD018,13,4.99,64.87
TXN003340,2026-07-17,STR002,PRD019,13,10.99,142.87
TXN003341,2026-07-17,STR002,PRD020,16,14.99,239.84
TXN003342,2026-07-17,STR002,PRD021,11,12.99,142.89
TXN003343,2026-07-17,STR002,PRD022,8,32.99,263.92
TXN003344,2026-07-17,STR002,PRD023,5,24.99,124.95
TXN003345,2026-07-17,STR002,PRD024,11,27.99,307.89
TXN003346,2026-07-17,STR003,PRD001,6,49.99,299.94
TXN003347,2026-07-17,STR003,PRD002,5,89.99,449.95
TXN003348,2026-07-17,STR003,PRD004,3,34.99,104.97
TXN003349,2026-07-17,STR003,PRD006,5,24.99,124.95
TXN003350,2026-07-17,STR003,PRD007,3,39.99,119.97
TXN003351,2026-07-17,STR003,PRD008,8,79.99,639.92
TXN003352,2026-07-17,STR003,PRD009,3,19.99,59.97
TXN003353,2026-07-17,STR003,PRD010,7,219.99,1539.93
TXN003354,2026-07-17,STR003,PRD011,8,16.99,135.92
TXN003355,2026-07-17,STR003,PRD013,8,9.99,79.92
TXN003356,2026-07-17,STR003,PRD014,9,44.99,404.91
TXN003357,2026-07-17,STR003,PRD015,8,34.99,279.92
TXN003358,2026-07-17,STR003,PRD016,10,13.99,139.9
TXN003359,2026-07-17,STR003,PRD017,9,22.99,206.91
TXN003360,2026-07-17,STR003,PRD018,10,4.99,49.9
TXN003361,2026-07-17,STR003,PRD019,10,10.99,109.9
TXN003362,2026-07-17,STR003,PRD020,11,14.99,164.89
TXN003363,2026-07-17,STR003,PRD021,8,12.99,103.92
TXN003364,2026-07-17,STR003,PRD022,7,32.99,230.93
TXN003365,2026-07-17,STR003,PRD023,5,24.99,124.95
TXN003366,2026-07-17,STR003,PRD024,11,27.99,307.89
TXN003367,2026-07-17,STR003,PRD025,6,42.99,257.94
TXN003368,2026-07-18,STR001,PRD001,6,49.99,299.94
TXN003369,2026-07-18,STR001,PRD002,4,89.99,359.96
TXN003370,2026-07-18,STR001,PRD004,4,34.99,139.96
TXN003371,2026-07-18,STR001,PRD006,6,24.99,149.94
TXN003372,2026-07-18,STR001,PRD007,6,39.99,239.94
TXN003373,2026-07-18,STR001,PRD008,10,79.99,799.9
TXN003374,2026-07-18,STR001,PRD009,4,19.99,79.96
TXN003375,2026-07-18,STR001,PRD010,4,219.99,879.96
TXN003376,2026-07-18,STR001,PRD011,9,16.99,152.91
TXN003377,2026-07-18,STR001,PRD012,10,119.99,1199.9
TXN003378,2026-07-18,STR001,PRD013,10,9.99,99.9
TXN003379,2026-07-18,STR001,PRD014,8,44.99,359.92
TXN003380,2026-07-18,STR001,PRD015,12,34.99,419.88
TXN003381,2026-07-18,STR001,PRD016,20,13.99,279.8
TXN003382,2026-07-18,STR001,PRD017,19,22.99,436.81
TXN003383,2026-07-18,STR001,PRD018,15,4.99,74.85
TXN003384,2026-07-18,STR001,PRD019,20,10.99,219.8
TXN003385,2026-07-18,STR001,PRD020,18,14.99,269.82
TXN003386,2026-07-18,STR001,PRD021,14,12.99,181.86
TXN003387,2026-07-18,STR001,PRD022,9,32.99,296.91
TXN003388,2026-07-18,STR001,PRD023,9,24.99,224.91
