date,store_id,product_id,stock_on_hand,reorder_status
2026-07-13,STR002,PRD023,56,NORMAL
2026-07-13,STR002,PRD024,61,NORMAL
2026-07-13,STR002,PRD025,31,NORMAL
2026-07-13,STR003,PRD001,48,NORMAL
2026-07-13,STR003,PRD002,26,NORMAL
2026-07-13,STR003,PRD003,0,OUT_OF_STOCK
2026-07-13,STR003,PRD004,77,NORMAL
2026-07-13,STR003,PRD005,0,OUT_OF_STOCK
2026-07-13,STR003,PRD006,90,NORMAL
2026-07-13,STR003,PRD007,53,NORMAL
2026-07-13,STR003,PRD008,42,NORMAL
2026-07-13,STR003,PRD009,42,NORMAL
2026-07-13,STR003,PRD010,0,OUT_OF_STOCK
2026-07-13,STR003,PRD011,63,NORMAL
2026-07-13,STR003,PRD012,0,OUT_OF_STOCK
2026-07-13,STR003,PRD013,141,NORMAL
2026-07-13,STR003,PRD014,27,NORMAL
2026-07-13,STR003,PRD015,26,LOW_STOCK
2026-07-13,STR003,PRD016,13,LOW_STOCK
2026-07-13,STR003,PRD017,11,LOW_STOCK
2026-07-13,STR003,PRD018,221,NORMAL
2026-07-13,STR003,PRD019,35,LOW_STOCK
2026-07-13,STR003,PRD020,21,LOW_STOCK
2026-07-13,STR003,PRD021,63,NORMAL
2026-07-13,STR003,PRD022,2,LOW_STOCK
2026-07-13,STR003,PRD023,100,NORMAL
2026-07-13,STR003,PRD024,89,NORMAL
2026-07-13,STR003,PRD025,14,LOW_STOCK
2026-07-14,STR001,PRD001,58,NORMAL
2026-07-14,STR001,PRD002,21,NORMAL
2026-07-14,STR001,PRD003,0,OUT_OF_STOCK
2026-07-14,STR001,PRD004,64,NORMAL
2026-07-14,STR001,PRD005,0,OUT_OF_STOCK
2026-07-14,STR001,PRD006,84,NORMAL
2026-07-14,STR001,PRD007,48,NORMAL
2026-07-14,STR001,PRD008,13,LOW_STOCK
2026-07-14,STR001,PRD009,9,LOW_STOCK
2026-07-14,STR001,PRD010,1,LOW_STOCK
2026-07-14,STR001,PRD011,74,NORMAL
2026-07-14,STR001,PRD012,7,LOW_STOCK
2026-07-14,STR001,PRD013,148,NORMAL
2026-07-14,STR001,PRD014,52,NORMAL
2026-07-14,STR001,PRD015,62,NORMAL
2026-07-14,STR001,PRD016,111,NORMAL
2026-07-14,STR001,PRD017,29,LOW_STOCK
2026-07-14,STR001,PRD018,45,LOW_STOCK
2026-07-14,STR001,PRD019,47,NORMAL
2026-07-14,STR001,PRD020,3,LOW_STOCK
2026-07-14,STR001,PRD021,55,NORMAL
2026-07-14,STR001,PRD022,44,NORMAL
2026-07-14,STR001,PRD023,74,NORMAL
2026-07-14,STR001,PRD024,53,NORMAL
2026-07-14,STR001,PRD025,42,NORMAL
2026-07-14,STR002,PRD001,64,NORMAL
2026-07-14,STR002,PRD002,35,NORMAL
2026-07-14,STR002,PRD003,4,LOW_STOCK
2026-07-14,STR002,PRD004,91,NORMAL
2026-07-14,STR002,PRD005,0,OUT_OF_STOCK
2026-07-14,STR002,PRD006,87,NORMAL
2026-07-14,STR002,PRD007,46,NORMAL
2026-07-14,STR002,PRD008,50,NORMAL
2026-07-14,STR002,PRD009,23,LOW_STOCK
2026-07-14,STR002,PRD010,14,NORMAL
2026-07-14,STR002,PRD011,16,LOW_STOCK
2026-07-14,STR002,PRD012,374,OVERSTOCKED
2026-07-14,STR002,PRD013,178,NORMAL
2026-07-14,STR002,PRD014,47,NORMAL
2026-07-14,STR002,PRD015,63,NORMAL
2026-07-14,STR002,PRD016,121,NORMAL
2026-07-14,STR002,PRD017,37,NORMAL
2026-07-14,STR002,PRD018,219,NORMAL
2026-07-14,STR002,PRD019,58,NORMAL
2026-07-14,STR002,PRD020,18,LOW_STOCK
2026-07-14,STR002,PRD021,79,NORMAL
2026-07-14,STR002,PRD022,9,LOW_STOCK
2026-07-14,STR002,PRD023,46,NORMAL
2026-07-14,STR002,PRD024,50,NORMAL
2026-07-14,STR002,PRD025,22,NORMAL
2026-07-14,STR003,PRD001,45,NORMAL
2026-07-14,STR003,PRD002,24,NORMAL
2026-07-14,STR003,PRD003,0,OUT_OF_STOCK
2026-07-14,STR003,PRD004,71,NORMAL
2026-07-14,STR003,PRD005,0,OUT_OF_STOCK
2026-07-14,STR003,PRD006,87,NORMAL
2026-07-14,STR003,PRD007,48,NORMAL
2026-07-14,STR003,PRD008,39,NORMAL
2026-07-14,STR003,PRD009,36,NORMAL
2026-07-14,STR003,PRD010,20,NORMAL
2026-07-14,STR003,PRD011,57,NORMAL
2026-07-14,STR003,PRD012,16,NORMAL
2026-07-14,STR003,PRD013,133,NORMAL
2026-07-14,STR003,PRD014,22,LOW_STOCK
2026-07-14,STR003,PRD015,22,LOW_STOCK
2026-07-14,STR003,PRD016,2,LOW_STOCK
2026-07-14,STR003,PRD017,0,OUT_OF_STOCK
2026-07-14,STR003,PRD018,209,NORMAL
2026-07-14,STR003,PRD019,19,LOW_STOCK
2026-07-14,STR003,PRD020,13,LOW_STOCK
2026-07-14,STR003,PRD021,55,NORMAL
2026-07-14,STR003,PRD022,0,OUT_OF_STOCK
2026-07-14,STR003,PRD023,90,NORMAL
2026-07-14,STR003,PRD024,82,NORMAL
2026-07-14,STR003,PRD025,7,LOW_STOCK
2026-07-15,STR001,PRD001,55,NORMAL
2026-07-15,STR001,PRD002,15,LOW_STOCK
2026-07-15,STR001,PRD003,0,OUT_OF_STOCK
2026-07-15,STR001,PRD004,60,NORMAL
2026-07-15,STR001,PRD005,11,NORMAL
2026-07-15,STR001,PRD006,81,NORMAL
2026-07-15,STR001,PRD007,40,NORMAL
2026-07-15,STR001,PRD008,5,LOW_STOCK
2026-07-15,STR001,PRD009,4,LOW_STOCK
2026-07-15,STR001,PRD010,0,OUT_OF_STOCK
2026-07-15,STR001,PRD011,66,NORMAL
2026-07-15,STR001,PRD012,28,NORMAL
2026-07-15,STR001,PRD013,140,NORMAL
2026-07-15,STR001,PRD014,47,NORMAL
2026-07-15,STR001,PRD015,52,NORMAL
2026-07-15,STR001,PRD016,96,NORMAL
2026-07-15,STR001,PRD017,13,LOW_STOCK
2026-07-15,STR001,PRD018,29,LOW_STOCK
2026-07-15,STR001,PRD019,37,LOW_STOCK
2026-07-15,STR001,PRD020,0,OUT_OF_STOCK
2026-07-15,STR001,PRD021,49,LOW_STOCK
2026-07-15,STR001,PRD022,36,NORMAL
2026-07-15,STR001,PRD023,66,NORMAL
2026-07-15,STR001,PRD024,48,NORMAL
2026-07-15,STR001,PRD025,30,NORMAL
2026-07-15,STR002,PRD001,62,NORMAL
2026-07-15,STR002,PRD002,31,NORMAL
2026-07-15,STR002,PRD003,35,NORMAL
2026-07-15,STR002,PRD004,88,NORMAL
2026-07-15,STR002,PRD005,0,OUT_OF_STOCK
2026-07-15,STR002,PRD006,82,NORMAL
2026-07-15,STR002,PRD007,38,NORMAL
2026-07-15,STR002,PRD008,46,NORMAL
2026-07-15,STR002,PRD009,18,LOW_STOCK
2026-07-15,STR002,PRD010,11,NORMAL
2026-07-15,STR002,PRD011,97,NORMAL
2026-07-15,STR002,PRD012,373,OVERSTOCKED
2026-07-15,STR002,PRD013,169,NORMAL
2026-07-15,STR002,PRD014,42,NORMAL
2026-07-15,STR002,PRD015,53,NORMAL
2026-07-15,STR002,PRD016,112,NORMAL
2026-07-15,STR002,PRD017,21,LOW_STOCK
2026-07-15,STR002,PRD018,206,NORMAL
2026-07-15,STR002,PRD019,45,NORMAL
2026-07-15,STR002,PRD020,4,LOW_STOCK
2026-07-15,STR002,PRD021,73,NORMAL
2026-07-15,STR002,PRD022,0,OUT_OF_STOCK
2026-07-15,STR002,PRD023,37,LOW_STOCK
2026-07-15,STR002,PRD024,43,LOW_STOCK
2026-07-15,STR002,PRD025,11,LOW_STOCK
2026-07-15,STR003,PRD001,40,NORMAL
2026-07-15,STR003,PRD002,20,LOW_STOCK
2026-07-15,STR003,PRD003,0,OUT_OF_STOCK
2026-07-15,STR003,PRD004,65,NORMAL
2026-07-15,STR003,PRD005,6,LOW_STOCK
2026-07-15,STR003,PRD006,83,NORMAL
2026-07-15,STR003,PRD007,40,NORMAL
2026-07-15,STR003,PRD008,32,NORMAL
2026-07-15,STR003,PRD009,32,NORMAL
2026-07-15,STR003,PRD010,14,NORMAL
2026-07-15,STR003,PRD011,51,NORMAL
2026-07-15,STR003,PRD012,7,LOW_STOCK
2026-07-15,STR003,PRD013,127,NORMAL
2026-07-15,STR003,PRD014,17,LOW_STOCK
2026-07-15,STR003,PRD015,81,NORMAL
2026-07-15,STR003,PRD016,106,NORMAL
2026-07-15,STR003,PRD017,51,NORMAL
2026-07-15,STR003,PRD018,201,NORMAL
2026-07-15,STR003,PRD019,9,LOW_STOCK
2026-07-15,STR003,PRD020,0,OUT_OF_STOCK
2026-07-15,STR003,PRD021,47,LOW_STOCK
2026-07-15,STR003,PRD022,53,NORMAL
2026-07-15,STR003,PRD023,78,NORMAL
2026-07-15,STR003,PRD024,75,NORMAL
2026-07-15,STR003,PRD025,43,NORMAL
2026-07-16,STR001,PRD001,53,NORMAL
2026-07-16,STR001,PRD002,12,LOW_STOCK
2026-07-16,STR001,PRD003,0,OUT_OF_STOCK
2026-07-16,STR001,PRD004,56,NORMAL
2026-07-16,STR001,PRD005,0,OUT_OF_STOCK
2026-07-16,STR001,PRD006,78,NORMAL
2026-07-16,STR001,PRD007,32,LOW_STOCK
2026-07-16,STR001,PRD008,0,OUT_OF_STOCK
2026-07-16,STR001,PRD009,51,NORMAL
2026-07-16,STR001,PRD010,16,NORMAL
2026-07-16,STR001,PRD011,59,NORMAL
2026-07-16,STR001,PRD012,24,NORMAL
2026-07-16,STR001,PRD013,134,NORMAL
2026-07-16,STR001,PRD014,42,NORMAL
2026-07-16,STR001,PRD015,47,NORMAL
2026-07-16,STR001,PRD016,87,NORMAL
2026-07-16,STR001,PRD017,0,OUT_OF_STOCK
2026-07-16,STR001,PRD018,190,NORMAL
2026-07-16,STR001,PRD019,28,LOW_STOCK
2026-07-16,STR001,PRD020,62,NORMAL
2026-07-16,STR001,PRD021,44,LOW_STOCK
2026-07-16,STR001,PRD022,25,LOW_STOCK
2026-07-16,STR001,PRD023,55,NORMAL
2026-07-16,STR001,PRD024,41,LOW_STOCK
2026-07-16,STR001,PRD025,18,LOW_STOCK
2026-07-16,STR002,PRD001,58,NORMAL
2026-07-16,STR002,PRD002,25,NORMAL
2026-07-16,STR002,PRD003,30,NORMAL
2026-07-16,STR002,PRD004,86,NORMAL
2026-07-16,STR002,PRD005,13,NORMAL
2026-07-16,STR002,PRD006,75,NORMAL
2026-07-16,STR002,PRD007,30,LOW_STOCK
2026-07-16,STR002,PRD008,42,NORMAL
2026-07-16,STR002,PRD009,14,LOW_STOCK
2026-07-16,STR002,PRD010,5,LOW_STOCK
2026-07-16,STR002,PRD011,87,NORMAL
2026-07-16,STR002,PRD012,373,OVERSTOCKED
2026-07-16,STR002,PRD013,163,NORMAL
2026-07-16,STR002,PRD014,38,NORMAL
2026-07-16,STR002,PRD015,47,NORMAL
2026-07-16,STR002,PRD016,100,NORMAL
2026-07-16,STR002,PRD017,12,LOW_STOCK
2026-07-16,STR002,PRD018,193,NORMAL
2026-07-16,STR002,PRD019,32,LOW_STOCK
2026-07-16,STR002,PRD020,57,NORMAL
2026-07-16,STR002,PRD021,66,NORMAL
2026-07-16,STR002,PRD022,50,NORMAL
2026-07-16,STR002,PRD023,31,LOW_STOCK
2026-07-16,STR002,PRD024,33,LOW_STOCK
2026-07-16,STR002,PRD025,0,OUT_OF_STOCK
2026-07-16,STR003,PRD001,38,NORMAL
2026-07-16,STR003,PRD002,15,LOW_STOCK
2026-07-16,STR003,PRD003,0,OUT_OF_STOCK
2026-07-16,STR003,PRD004,62,NORMAL
2026-07-16,STR003,PRD005,0,OUT_OF_STOCK
2026-07-16,STR003,PRD006,77,NORMAL
2026-07-16,STR003,PRD007,36,NORMAL
2026-07-16,STR003,PRD008,29,NORMAL
2026-07-16,STR003,PRD009,29,NORMAL
2026-07-16,STR003,PRD010,9,LOW_STOCK
2026-07-16,STR003,PRD011,46,NORMAL
2026-07-16,STR003,PRD012,0,OUT_OF_STOCK
2026-07-16,STR003,PRD013,118,NORMAL
2026-07-16,STR003,PRD014,67,NORMAL
2026-07-16,STR003,PRD015,72,NORMAL
2026-07-16,STR003,PRD016,90,NORMAL
2026-07-16,STR003,PRD017,39,NORMAL
2026-07-16,STR003,PRD018,189,NORMAL
2026-07-16,STR003,PRD019,0,OUT_OF_STOCK
2026-07-16,STR003,PRD020,56,NORMAL
2026-07-16,STR003,PRD021,41,LOW_STOCK
2026-07-16,STR003,PRD022,48,NORMAL
2026-07-16,STR003,PRD023,67,NORMAL
2026-07-16,STR003,PRD024,63,NORMAL
2026-07-16,STR003,PRD025,36,NORMAL
2026-07-17,STR001,PRD001,51,NORMAL
2026-07-17,STR001,PRD002,8,LOW_STOCK
2026-07-17,STR001,PRD003,0,OUT_OF_STOCK
2026-07-17,STR001,PRD004,51,NORMAL
2026-07-17,STR001,PRD005,0,OUT_OF_STOCK
2026-07-17,STR001,PRD006,73,NORMAL
2026-07-17,STR001,PRD007,24,LOW_STOCK
2026-07-17,STR001,PRD008,32,NORMAL
2026-07-17,STR001,PRD009,44,NORMAL
2026-07-17,STR001,PRD010,10,LOW_STOCK
2026-07-17,STR001,PRD011,55,NORMAL
2026-07-17,STR001,PRD012,20,NORMAL
2026-07-17,STR001,PRD013,129,NORMAL
2026-07-17,STR001,PRD014,37,NORMAL
2026-07-17,STR001,PRD015,38,NORMAL
2026-07-17,STR001,PRD016,75,NORMAL
2026-07-17,STR001,PRD017,52,NORMAL
2026-07-17,STR001,PRD018,171,NORMAL
2026-07-17,STR001,PRD019,19,LOW_STOCK
2026-07-17,STR001,PRD020,50,NORMAL
2026-07-17,STR001,PRD021,144,NORMAL
2026-07-17,STR001,PRD022,13,LOW_STOCK
2026-07-17,STR001,PRD023,43,NORMAL
2026-07-17,STR001,PRD024,32,LOW_STOCK
2026-07-17,STR001,PRD025,12,LOW_STOCK
2026-07-17,STR002,PRD001,52,NORMAL
2026-07-17,STR002,PRD002,20,LOW_STOCK
2026-07-17,STR002,PRD003,26,NORMAL
2026-07-17,STR002,PRD004,81,NORMAL
2026-07-17,STR002,PRD005,9,LOW_STOCK
2026-07-17,STR002,PRD006,69,NORMAL
2026-07-17,STR002,PRD007,27,LOW_STOCK
2026-07-17,STR002,PRD008,37,NORMAL
2026-07-17,STR002,PRD009,60,NORMAL
2026-07-17,STR002,PRD010,0,OUT_OF_STOCK
2026-07-17,STR002,PRD011,81,NORMAL
2026-07-17,STR002,PRD012,373,OVERSTOCKED
2026-07-17,STR002,PRD013,157,NORMAL
2026-07-17,STR002,PRD014,30,NORMAL
2026-07-17,STR002,PRD015,43,NORMAL
2026-07-17,STR002,PRD016,90,NORMAL
2026-07-17,STR002,PRD017,3,LOW_STOCK
2026-07-17,STR002,PRD018,180,NORMAL
2026-07-17,STR002,PRD019,19,LOW_STOCK
2026-07-17,STR002,PRD020,41,NORMAL
2026-07-17,STR002,PRD021,55,NORMAL
2026-07-17,STR002,PRD022,42,NORMAL
2026-07-17,STR002,PRD023,26,LOW_STOCK
2026-07-17,STR002,PRD024,109,NORMAL
2026-07-17,STR002,PRD025,0,OUT_OF_STOCK
2026-07-17,STR003,PRD001,32,NORMAL
2026-07-17,STR003,PRD002,50,NORMAL
2026-07-17,STR003,PRD003,0,OUT_OF_STOCK
2026-07-17,STR003,PRD004,59,NORMAL
2026-07-17,STR003,PRD005,0,OUT_OF_STOCK
2026-07-17,STR003,PRD006,72,NORMAL
2026-07-17,STR003,PRD007,33,LOW_STOCK
2026-07-17,STR003,PRD008,21,NORMAL
2026-07-17,STR003,PRD009,26,NORMAL
2026-07-17,STR003,PRD010,2,LOW_STOCK
2026-07-17,STR003,PRD011,38,LOW_STOCK
2026-07-17,STR003,PRD012,0,OUT_OF_STOCK
2026-07-17,STR003,PRD013,110,NORMAL
2026-07-17,STR003,PRD014,58,NORMAL
2026-07-17,STR003,PRD015,64,NORMAL
2026-07-17,STR003,PRD016,80,NORMAL
2026-07-17,STR003,PRD017,30,LOW_STOCK
2026-07-17,STR003,PRD018,179,NORMAL
2026-07-17,STR003,PRD019,75,NORMAL
2026-07-17,STR003,PRD020,45,NORMAL
2026-07-17,STR003,PRD021,33,LOW_STOCK
2026-07-17,STR003,PRD022,41,NORMAL
2026-07-17,STR003,PRD023,62,NORMAL
2026-07-17,STR003,PRD024,52,NORMAL
2026-07-17,STR003,PRD025,30,NORMAL
2026-07-18,STR001,PRD001,45,NORMAL
2026-07-18,STR001,PRD002,49,NORMAL
2026-07-18,STR001,PRD003,0,OUT_OF_STOCK
2026-07-18,STR001,PRD004,47,NORMAL
2026-07-18,STR001,PRD005,0,OUT_OF_STOCK
2026-07-18,STR001,PRD006,67,NORMAL
2026-07-18,STR001,PRD007,18,LOW_STOCK
2026-07-18,STR001,PRD008,22,NORMAL
2026-07-18,STR001,PRD009,40,NORMAL
2026-07-18,STR001,PRD010,6,LOW_STOCK
2026-07-18,STR001,PRD011,46,NORMAL
2026-07-18,STR001,PRD012,10,LOW_STOCK
2026-07-18,STR001,PRD013,119,NORMAL
2026-07-18,STR001,PRD014,29,NORMAL
2026-07-18,STR001,PRD015,26,LOW_STOCK
2026-07-18,STR001,PRD016,55,NORMAL
2026-07-18,STR001,PRD017,33,NORMAL
2026-07-18,STR001,PRD018,156,NORMAL
2026-07-18,STR001,PRD019,82,NORMAL
2026-07-18,STR001,PRD020,32,LOW_STOCK
2026-07-18,STR001,PRD021,130,NORMAL
2026-07-18,STR001,PRD022,4,LOW_STOCK
2026-07-18,STR001,PRD023,34,LOW_STOCK
2026-07-18,STR001,PRD024,24,LOW_STOCK
2026-07-18,STR001,PRD025,4,LOW_STOCK
2026-07-18,STR002,PRD001,44,NORMAL
2026-07-18,STR002,PRD002,18,LOW_STOCK
2026-07-18,STR002,PRD003,21,NORMAL
2026-07-18,STR002,PRD004,73,NORMAL
2026-07-18,STR002,PRD005,4,LOW_STOCK
2026-07-18,STR002,PRD006,61,NORMAL
2026-07-18,STR002,PRD007,21,LOW_STOCK
2026-07-18,STR002,PRD008,29,NORMAL
2026-07-18,STR002,PRD009,50,NORMAL
2026-07-18,STR002,PRD010,17,NORMAL
2026-07-18,STR002,PRD011,71,NORMAL
2026-07-18,STR002,PRD012,373,OVERSTOCKED
2026-07-18,STR002,PRD013,152,NORMAL
2026-07-18,STR002,PRD014,24,LOW_STOCK
2026-07-18,STR002,PRD015,34,NORMAL
2026-07-18,STR002,PRD016,78,NORMAL
2026-07-18,STR002,PRD017,54,NORMAL
2026-07-18,STR002,PRD018,165,NORMAL
2026-07-18,STR002,PRD019,89,NORMAL
2026-07-18,STR002,PRD020,25,LOW_STOCK
2026-07-18,STR002,PRD021,45,LOW_STOCK
2026-07-18,STR002,PRD022,27,NORMAL
2026-07-18,STR002,PRD023,98,NORMAL
2026-07-18,STR002,PRD024,97,NORMAL
2026-07-18,STR002,PRD025,0,OUT_OF_STOCK
2026-07-18,STR003,PRD001,27,LOW_STOCK
2026-07-18,STR003,PRD002,45,NORMAL
2026-07-18,STR003,PRD003,0,OUT_OF_STOCK
2026-07-18,STR003,PRD004,53,NORMAL
2026-07-18,STR003,PRD005,27,NORMAL
2026-07-18,STR003,PRD006,67,NORMAL
2026-07-18,STR003,PRD007,28,LOW_STOCK
2026-07-18,STR003,PRD008,15,LOW_STOCK
2026-07-18,STR003,PRD009,18,LOW_STOCK
2026-07-18,STR003,PRD010,17,NORMAL
2026-07-18,STR003,PRD011,27,LOW_STOCK
2026-07-18,STR003,PRD012,0,OUT_OF_STOCK
2026-07-18,STR003,PRD013,100,NORMAL
2026-07-18,STR003,PRD014,47,NORMAL
2026-07-18,STR003,PRD015,59,NORMAL
2026-07-18,STR003,PRD016,66,NORMAL
2026-07-18,STR003,PRD017,11,LOW_STOCK
2026-07-18,STR003,PRD018,165,NORMAL
2026-07-18,STR003,PRD019,57,NORMAL
2026-07-18,STR003,PRD020,26,LOW_STOCK
2026-07-18,STR003,PRD021,21,LOW_STOCK
2026-07-18,STR003,PRD022,35,NORMAL
2026-07-18,STR003,PRD023,53,NORMAL
2026-07-18,STR003,PRD024,44,LOW_STOCK
2026-07-18,STR003,PRD025,16,LOW_STOCK
2026-07-19,STR001,PRD001,37,NORMAL
2026-07-19,STR001,PRD002,41,NORMAL
2026-07-19,STR001,PRD003,0,OUT_OF_STOCK
2026-07-19,STR001,PRD004,43,NORMAL
2026-07-19,STR001,PRD005,0,OUT_OF_STOCK
2026-07-19,STR001,PRD006,62,NORMAL
2026-07-19,STR001,PRD007,14,LOW_STOCK
2026-07-19,STR001,PRD008,17,LOW_STOCK
2026-07-19,STR001,PRD009,32,NORMAL
2026-07-19,STR001,PRD010,22,NORMAL
2026-07-19,STR001,PRD011,38,LOW_STOCK
2026-07-19,STR001,PRD012,4,LOW_STOCK
2026-07-19,STR001,PRD013,111,NORMAL
2026-07-19,STR001,PRD014,21,LOW_STOCK
2026-07-19,STR001,PRD015,16,LOW_STOCK
2026-07-19,STR001,PRD016,37,LOW_STOCK
2026-07-19,STR001,PRD017,22,LOW_STOCK
2026-07-19,STR001,PRD018,141,NORMAL
2026-07-19,STR001,PRD019,68,NORMAL
2026-07-19,STR001,PRD020,16,LOW_STOCK
2026-07-19,STR001,PRD021,115,NORMAL
2026-07-19,STR001,PRD022,39,NORMAL
2026-07-19,STR001,PRD023,25,LOW_STOCK
2026-07-19,STR001,PRD024,98,NORMAL
2026-07-19,STR001,PRD025,34,NORMAL
2026-07-19,STR002,PRD001,39,NORMAL
2026-07-19,STR002,PRD002,54,NORMAL
2026-07-19,STR002,PRD003,16,NORMAL
2026-07-19,STR002,PRD004,71,NORMAL
2026-07-19,STR002,PRD005,25,NORMAL
2026-07-19,STR002,PRD006,57,NORMAL
2026-07-19,STR002,PRD007,13,LOW_STOCK
2026-07-19,STR002,PRD008,25,NORMAL
2026-07-19,STR002,PRD009,45,NORMAL
2026-07-19,STR002,PRD010,8,LOW_STOCK
2026-07-19,STR002,PRD011,59,NORMAL
2026-07-19,STR002,PRD012,373,OVERSTOCKED
2026-07-19,STR002,PRD013,146,NORMAL
2026-07-19,STR002,PRD014,13,LOW_STOCK
2026-07-19,STR002,PRD015,28,LOW_STOCK
2026-07-19,STR002,PRD016,60,NORMAL
2026-07-19,STR002,PRD017,34,NORMAL
2026-07-19,STR002,PRD018,150,NORMAL
2026-07-19,STR002,PRD019,79,NORMAL
2026-07-19,STR002,PRD020,6,LOW_STOCK
2026-07-19,STR002,PRD021,36,LOW_STOCK
2026-07-19,STR002,PRD022,18,LOW_STOCK
2026-07-19,STR002,PRD023,92,NORMAL
2026-07-19,STR002,PRD024,87,NORMAL
2026-07-19,STR002,PRD025,38,NORMAL
2026-07-19,STR003,PRD001,19,LOW_STOCK
2026-07-19,STR003,PRD002,40,NORMAL
2026-07-19,STR003,PRD003,0,OUT_OF_STOCK
2026-07-19,STR003,PRD004,48,NORMAL
2026-07-19,STR003,PRD005,21,NORMAL
2026-07-19,STR003,PRD006,59,NORMAL
2026-07-19,STR003,PRD007,22,LOW_STOCK
2026-07-19,STR003,PRD008,7,LOW_STOCK
2026-07-19,STR003,PRD009,12,LOW_STOCK
2026-07-19,STR003,PRD010,12,NORMAL
2026-07-19,STR003,PRD011,18,LOW_STOCK
2026-07-19,STR003,PRD012,25,NORMAL
2026-07-19,STR003,PRD013,89,NORMAL
2026-07-19,STR003,PRD014,37,NORMAL
2026-07-19,STR003,PRD015,47,NORMAL
2026-07-19,STR003,PRD016,48,LOW_STOCK
2026-07-19,STR003,PRD017,0,OUT_OF_STOCK
2026-07-19,STR003,PRD018,155,NORMAL
2026-07-19,STR003,PRD019,37,LOW_STOCK
2026-07-19,STR003,PRD020,10,LOW_STOCK
2026-07-19,STR003,PRD021,123,NORMAL
2026-07-19,STR003,PRD022,24,LOW_STOCK
2026-07-19,STR003,PRD023,45,NORMAL
2026-07-19,STR003,PRD024,29,LOW_STOCK
2026-07-19,STR003,PRD025,8,LOW_STOCK
2026-07-20,STR001,PRD001,33,NORMAL
2026-07-20,STR001,PRD002,37,NORMAL
2026-07-20,STR001,PRD003,0,OUT_OF_STOCK
2026-07-20,STR001,PRD004,39,LOW_STOCK
2026-07-20,STR001,PRD005,31,NORMAL
2026-07-20,STR001,PRD006,54,NORMAL
2026-07-20,STR001,PRD007,74,NORMAL
2026-07-20,STR001,PRD008,9,LOW_STOCK
2026-07-20,STR001,PRD009,27,NORMAL
2026-07-20,STR001,PRD010,18,NORMAL
2026-07-20,STR001,PRD011,33,LOW_STOCK
2026-07-20,STR001,PRD012,0,OUT_OF_STOCK
2026-07-20,STR001,PRD013,101,NORMAL
2026-07-20,STR001,PRD014,16,LOW_STOCK
2026-07-20,STR001,PRD015,12,LOW_STOCK
2026-07-20,STR001,PRD016,23,LOW_STOCK
2026-07-20,STR001,PRD017,9,LOW_STOCK
2026-07-20,STR001,PRD018,127,NORMAL
2026-07-20,STR001,PRD019,60,NORMAL
2026-07-20,STR001,PRD020,69,NORMAL
2026-07-20,STR001,PRD021,106,NORMAL
2026-07-20,STR001,PRD022,30,NORMAL
2026-07-20,STR001,PRD023,14,LOW_STOCK
2026-07-20,STR001,PRD024,87,NORMAL
2026-07-20,STR001,PRD025,23,NORMAL
2026-07-20,STR002,PRD001,37,NORMAL
2026-07-20,STR002,PRD002,48,NORMAL
2026-07-20,STR002,PRD003,10,LOW_STOCK
2026-07-20,STR002,PRD004,67,NORMAL
2026-07-20,STR002,PRD005,22,NORMAL
2026-07-20,STR002,PRD006,49,LOW_STOCK
2026-07-20,STR002,PRD007,75,NORMAL
2026-07-20,STR002,PRD008,19,LOW_STOCK
2026-07-20,STR002,PRD009,40,NORMAL
2026-07-20,STR002,PRD010,1,LOW_STOCK
2026-07-20,STR002,PRD011,53,NORMAL
2026-07-20,STR002,PRD012,373,OVERSTOCKED
2026-07-20,STR002,PRD013,136,NORMAL
2026-07-20,STR002,PRD014,4,LOW_STOCK
2026-07-20,STR002,PRD015,20,LOW_STOCK
2026-07-20,STR002,PRD016,50,LOW_STOCK
2026-07-20,STR002,PRD017,25,LOW_STOCK
2026-07-20,STR002,PRD018,136,NORMAL
2026-07-20,STR002,PRD019,67,NORMAL
2026-07-20,STR002,PRD020,0,OUT_OF_STOCK
2026-07-20,STR002,PRD021,144,NORMAL
2026-07-20,STR002,PRD022,8,LOW_STOCK
2026-07-20,STR002,PRD023,86,NORMAL
2026-07-20,STR002,PRD024,79,NORMAL
2026-07-20,STR002,PRD025,28,NORMAL
2026-07-20,STR003,PRD001,16,LOW_STOCK
2026-07-20,STR003,PRD002,36,NORMAL
2026-07-20,STR003,PRD003,0,OUT_OF_STOCK
2026-07-20,STR003,PRD004,44,NORMAL
2026-07-20,STR003,PRD005,17,NORMAL
2026-07-20,STR003,PRD006,54,NORMAL
2026-07-20,STR003,PRD007,82,NORMAL
2026-07-20,STR003,PRD008,2,LOW_STOCK
2026-07-20,STR003,PRD009,6,LOW_STOCK
2026-07-20,STR003,PRD010,9,LOW_STOCK
2026-07-20,STR003,PRD011,14,LOW_STOCK
2026-07-20,STR003,PRD012,15,LOW_STOCK
2026-07-20,STR003,PRD013,81,NORMAL
2026-07-20,STR003,PRD014,29,NORMAL
2026-07-20,STR003,PRD015,39,NORMAL
2026-07-20,STR003,PRD016,39,LOW_STOCK
2026-07-20,STR003,PRD017,45,NORMAL
2026-07-20,STR003,PRD018,144,NORMAL
2026-07-20,STR003,PRD019,21,LOW_STOCK
2026-07-20,STR003,PRD020,1,LOW_STOCK
2026-07-20,STR003,PRD021,112,NORMAL
